ride_id,rider_id,driver_id,request_time,pickup_time,dropoff_time,pickup_city,dropoff_city,distance_miles,status,estimated_fare,amount,method,paid_date,driver_static_rating
177,7344,1018,2/4/2022 19:46,2/4/2022 19:56,2/4/2022 20:45,Chicago,Montreal,17.68426809,completed,68.47,68.47,Credit Card,2/4/2022 21:11,4.3
178,3428,328,9/25/2024 9:05,9/25/2024 9:15,9/25/2024 10:07,Los Angeles,Montreal,17.64698572,completed,79.24,79.24,voucher,9/25/2024 10:43,4.9
179,3031,927,12/2/2024 3:52,12/2/2024 4:00,12/2/2024 4:35,Los Angeles,Chicago,4.275044428,completed,22.72,22.72,voucher,12/2/2024 5:28,4.2
180,5877,1162,8/27/2021 15:01,8/27/2021 15:02,8/27/2021 15:33,Toronto,Montreal,12.8748431,completed,47.03,47.03,Credit Card,8/27/2021 16:09,5
181,1372,291,6/11/2024 13:08,6/11/2024 13:18,6/11/2024 13:31,New York,Los Angeles,11.12257199,completed,46.5,46.5,cash,6/11/2024 13:39,4.4
182,2584,310,7/10/2023 11:05,7/10/2023 11:10,7/10/2023 11:22,Toronto,Los Angeles,17.87689363,completed,79.52,79.52,paypal,7/10/2023 11:48,4.4
184,9529,824,12/28/2021 7:38,12/28/2021 7:45,12/28/2021 8:05,Vancouver,Chicago,2.45442231,completed,11.38,11.38,paypal,12/28/2021 8:10,4.3
185,2824,1694,8/25/2023 21:36,8/25/2023 21:48,8/25/2023 22:11,Chicago,New York,2.292865398,completed,17.94,17.94,Credit Card,8/25/2023 22:30,3.8
186,1246,687,10/28/2023 7:34,10/28/2023 7:39,10/28/2023 8:23,Calgary,New York,8.444455491,completed,35.49,35.49,Credit Card,10/28/2023 8:24,4.4
188,663,90,2/28/2022 11:41,2/28/2022 11:51,2/28/2022 12:30,Boston,Chicago,11.67559372,completed,45.61,45.61,cash,2/28/2022 13:15,4.8
189,1372,363,8/14/2024 5:04,8/14/2024 5:07,8/14/2024 5:18,Chicago,Toronto,13.49000211,completed,52.26,52.26,Credit Card,8/14/2024 6:11,4.4
190,4851,1048,10/27/2023 12:58,10/27/2023 13:13,10/27/2023 13:25,Los Angeles,Calgary,16.43530888,completed,61.33,61.33,cash,10/27/2023 13:32,3.7
191,7135,1113,10/11/2022 0:43,10/11/2022 0:52,10/11/2022 1:28,Montreal,San Francisco,5.095256441,completed,19.56,19.56,Credit Card,10/11/2022 1:48,4.9
192,1704,1564,6/25/2023 10:11,6/25/2023 10:13,6/25/2023 10:51,Los Angeles,San Francisco,5.082828986,completed,22.33,22.33,Credit Card,6/25/2023 11:07,4.9
193,959,798,4/26/2022 11:41,4/26/2022 11:46,4/26/2022 12:39,Chicago,New York,13.82554339,completed,60.72,60.72,Credit Card,4/26/2022 12:52,4.8
194,6362,364,6/5/2023 11:47,6/5/2023 12:02,6/5/2023 12:39,Vancouver,Vancouver,2.081598668,cancelled,15.95,0,Credit Card,6/5/2023 12:59,4.7
195,7872,501,7/16/2024 7:47,7/16/2024 7:53,7/16/2024 8:31,Los Angeles,Montreal,15.13042614,cancelled,69.87,0,cash,7/16/2024 9:00,5
196,4617,1937,9/13/2024 20:00,9/13/2024 20:07,9/13/2024 20:59,San Francisco,Toronto,10.42663452,completed,46.2,46.2,cash,9/13/2024 21:27,4.6
197,2119,446,4/6/2022 2:55,4/6/2022 3:06,4/6/2022 3:22,Toronto,Ottawa,14.00574148,completed,59.17,59.17,cash,4/6/2022 4:08,4.8
198,7146,1657,8/13/2021 23:40,8/13/2021 23:43,8/13/2021 23:52,Boston,Chicago,1.857904483,completed,16.29,16.29,Credit Card,8/14/2021 0:20,4.6
199,1048,94,3/18/2022 16:17,3/18/2022 16:20,3/18/2022 17:04,San Francisco,Calgary,11.15364062,completed,43.91,43.91,Credit Card,3/18/2022 18:01,4.3
200,1848,577,2/13/2024 6:29,2/13/2024 6:37,2/13/2024 7:14,Ottawa,Toronto,7.263847291,cancelled,34.22,0,cash,2/13/2024 8:07,4.6
201,7316,315,7/6/2024 4:29,7/6/2024 4:42,7/6/2024 5:13,Ottawa,Ottawa,14.80731231,completed,64.03,64.03,paypal,7/6/2024 5:24,5
202,4550,1179,12/9/2023 21:28,12/9/2023 21:37,12/9/2023 21:48,Chicago,Calgary,5.095256441,completed,21.91,21.91,paypal,12/9/2023 22:35,4
203,1817,1507,5/4/2023 16:48,5/4/2023 16:49,5/4/2023 16:57,Boston,Montreal,8.593584948,completed,43.62,43.62,Credit Card,5/4/2023 17:22,4.8
204,344,1511,12/6/2023 1:32,12/6/2023 1:44,12/6/2023 1:59,New York,New York,1.777126027,cancelled,-6.54,0,voucher,12/6/2023 2:40,3.9
205,3223,1532,9/8/2021 13:27,9/8/2021 13:36,9/8/2021 14:02,Boston,Calgary,8.618439857,completed,34.19,34.19,Credit Card,9/8/2021 14:30,3.6
206,1579,8,5/15/2022 20:17,5/15/2022 20:28,5/15/2022 20:35,Los Angeles,Chicago,9.680987237,completed,41.32,41.32,paypal,5/15/2022 20:39,4.9
207,8675,1842,12/31/2021 23:19,12/31/2021 23:28,1/1/2022 0:18,New York,Los Angeles,17.33008563,completed,76.19,76.19,Credit Card,1/1/2022 1:18,3.6
208,2652,1895,10/12/2022 5:33,10/12/2022 5:47,10/12/2022 6:43,Ottawa,Chicago,8.003280848,completed,31.1,31.1,paypal,10/12/2022 6:46,4.5
209,9250,1572,8/8/2023 21:03,8/8/2023 21:04,8/8/2023 21:12,Vancouver,Montreal,3.498328507,completed,10.13,10.13,voucher,8/8/2023 21:19,3.9
210,7082,336,7/1/2024 22:03,7/1/2024 22:11,7/1/2024 23:04,Montreal,Boston,3.96435806,completed,24.18,24.18,Credit Card,7/1/2024 23:04,4.4
211,2906,1729,5/14/2023 10:05,5/14/2023 10:20,5/14/2023 10:38,Calgary,Ottawa,15.29198305,completed,58.18,58.18,paypal,5/14/2023 11:23,4.7
212,3340,440,6/19/2024 8:53,6/19/2024 9:01,6/19/2024 9:32,Toronto,Calgary,5.834689997,completed,22.22,22.22,paypal,6/19/2024 10:10,4.5
213,1869,1809,9/8/2023 9:20,9/8/2023 9:29,9/8/2023 10:25,Montreal,Chicago,9.904681422,completed,40.2,40.2,Credit Card,9/8/2023 11:22,3.7
214,1717,508,11/6/2022 6:41,11/6/2022 6:50,11/6/2022 7:14,Toronto,New York,6.996657015,cancelled,34.99,0,Credit Card,11/6/2022 8:01,4.1
215,3111,318,10/29/2023 5:09,10/29/2023 5:18,10/29/2023 6:13,Chicago,Boston,6.170231275,cancelled,34.12,0,paypal,10/29/2023 6:34,4.3
216,9975,313,6/4/2021 0:33,6/4/2021 0:44,6/4/2021 1:23,Calgary,Boston,6.51198628,completed,28.78,28.78,Credit Card,6/4/2021 1:56,4.9
217,3062,945,2/20/2024 3:48,2/20/2024 3:58,2/20/2024 4:49,Toronto,Calgary,17.57863472,cancelled,67.26,0,voucher,2/20/2024 5:30,5
218,325,832,10/23/2024 8:21,10/23/2024 8:29,10/23/2024 9:05,Montreal,Toronto,7.698808207,completed,33.52,33.52,Credit Card,10/23/2024 9:27,4
219,6923,1548,9/5/2023 8:23,9/5/2023 8:35,9/5/2023 9:03,Ottawa,Chicago,4.113487517,cancelled,-21.7,0,Credit Card,9/5/2023 9:33,4.7
220,8819,1071,6/6/2021 1:05,6/6/2021 1:19,6/6/2021 2:05,San Francisco,Boston,15.72073024,cancelled,69.48,0,voucher,6/6/2021 2:42,4.5
221,2088,957,8/1/2023 11:22,8/1/2023 11:30,8/1/2023 12:01,Toronto,Vancouver,8.537661402,completed,31.76,31.76,voucher,8/1/2023 12:08,4.7
222,1814,722,7/11/2023 20:19,7/11/2023 20:26,7/11/2023 21:08,Calgary,Boston,12.76299601,completed,56.76,56.76,cash,7/11/2023 21:43,3.6
223,4898,717,10/24/2023 10:12,10/24/2023 10:20,10/24/2023 10:36,New York,Chicago,4.759715163,completed,16.63,16.63,cash,10/24/2023 11:35,4.6
224,6175,755,12/18/2023 2:11,12/18/2023 2:25,12/18/2023 2:55,Calgary,Montreal,0.658655101,completed,8.64,8.64,Credit Card,12/18/2023 3:04,4
225,5799,1178,7/12/2024 11:30,7/12/2024 11:32,7/12/2024 11:45,Los Angeles,Vancouver,9.898467695,completed,36.08,36.08,cash,7/12/2024 11:54,4.5
226,8311,1215,5/29/2023 11:31,5/29/2023 11:46,5/29/2023 12:01,Los Angeles,Los Angeles,0.963127742,completed,12.24,12.24,voucher,5/29/2023 12:50,4.4
227,4471,1375,11/7/2022 23:45,11/7/2022 23:56,11/8/2022 0:41,New York,Vancouver,4.970981893,completed,16.58,16.58,paypal,11/8/2022 1:01,5
228,2237,1187,8/31/2024 12:45,8/31/2024 12:55,8/31/2024 13:01,Vancouver,San Francisco,4.629226888,completed,22.74,22.74,Credit Card,8/31/2024 13:04,4
229,2339,1567,8/18/2023 0:11,8/18/2023 0:18,8/18/2023 0:50,Ottawa,San Francisco,5.045546622,completed,21.17,21.17,cash,8/18/2023 1:10,4.5
230,7175,1176,8/20/2023 4:08,8/20/2023 4:15,8/20/2023 4:51,New York,Calgary,4.840493619,completed,-28.87,-28.87,cash,8/20/2023 4:55,4.4
231,9754,937,4/22/2022 21:32,4/22/2022 21:43,4/22/2022 22:31,Vancouver,San Francisco,11.72530354,completed,48.41,48.41,paypal,4/22/2022 23:03,4
232,9355,583,9/23/2022 2:54,9/23/2022 2:59,9/23/2022 3:08,Calgary,Boston,8.351249581,completed,39.05,39.05,cash,9/23/2022 3:57,4.8
233,8259,1735,4/15/2022 13:24,4/15/2022 13:26,4/15/2022 13:57,Vancouver,Boston,13.27252165,completed,55.9,55.9,Credit Card,4/15/2022 14:12,4.9
234,7510,1063,9/6/2023 12:53,9/6/2023 12:59,9/6/2023 13:17,Montreal,Ottawa,8.04677694,cancelled,36.85,0,cash,9/6/2023 14:00,5
235,8737,219,8/15/2022 14:01,8/15/2022 14:06,8/15/2022 15:00,Ottawa,Calgary,10.21536779,completed,45.18,45.18,paypal,8/15/2022 15:13,4.3
237,163,670,9/23/2021 11:39,9/23/2021 11:41,9/23/2021 12:39,New York,Chicago,13.09232356,completed,53.55,53.55,voucher,9/23/2021 13:23,5
238,7516,81,9/9/2022 6:19,9/9/2022 6:26,9/9/2022 6:49,Calgary,Ottawa,16.75842271,completed,70.04,70.04,paypal,9/9/2022 7:17,4.4
239,297,1721,4/26/2023 15:22,4/26/2023 15:25,4/26/2023 15:47,Calgary,San Francisco,8.177265214,completed,39.79,39.79,voucher,4/26/2023 16:41,4.8
240,1711,1578,12/10/2021 23:51,12/10/2021 23:52,12/11/2021 0:32,Calgary,Ottawa,1.86411821,completed,10.91,10.91,Credit Card,12/11/2021 1:23,5
241,675,676,1/20/2023 11:41,1/20/2023 11:46,1/20/2023 12:33,Calgary,Calgary,11.942784,completed,46.85,46.85,cash,1/20/2023 12:54,4.1
242,9749,1510,1/6/2023 21:48,1/6/2023 21:53,1/6/2023 22:51,Toronto,Calgary,0.80157083,completed,6.26,6.26,paypal,1/6/2023 23:05,5
243,3876,30,8/21/2021 1:11,8/21/2021 1:26,8/21/2021 1:59,Los Angeles,New York,15.6896616,cancelled,70.77,0,paypal,8/21/2021 2:39,4.4
244,3488,95,11/22/2023 19:27,11/22/2023 19:33,11/22/2023 20:24,Montreal,Montreal,9.364087141,completed,44.55,44.55,paypal,11/22/2023 21:04,4.3
245,9773,729,9/30/2023 1:10,9/30/2023 1:14,9/30/2023 1:20,Los Angeles,Montreal,8.755141859,completed,43.05,43.05,cash,9/30/2023 1:34,4.2
246,9142,535,4/6/2024 21:18,4/6/2024 21:28,4/6/2024 21:45,Vancouver,Calgary,16.52230107,completed,62.61,62.61,Credit Card,4/6/2024 22:39,4.2
247,4821,885,11/29/2022 5:25,11/29/2022 5:35,11/29/2022 5:43,Calgary,Vancouver,7.611816024,cancelled,39.15,0,cash,11/29/2022 6:14,4.8
248,320,1339,7/3/2021 19:06,7/3/2021 19:15,7/3/2021 19:50,Chicago,Montreal,4.287471883,completed,25.41,25.41,cash,7/3/2021 20:13,4.3
249,573,64,6/25/2021 12:53,6/25/2021 13:04,6/25/2021 13:57,Boston,Montreal,7.636670933,completed,40.25,40.25,cash,6/25/2021 14:30,3.9
250,2014,98,12/25/2021 17:33,12/25/2021 17:38,12/25/2021 18:01,San Francisco,San Francisco,1.820622118,completed,3.44,3.44,paypal,12/25/2021 18:07,4.6
252,9153,1849,12/14/2024 8:18,12/14/2024 8:25,12/14/2024 9:22,Los Angeles,Chicago,18.59147228,completed,74.62,74.62,paypal,12/14/2024 10:12,5
253,633,774,8/9/2021 5:19,8/9/2021 5:32,8/9/2021 6:26,Chicago,Toronto,4.585730796,completed,19.04,19.04,voucher,8/9/2021 7:13,5
254,5640,1252,7/17/2023 23:03,7/17/2023 23:10,7/18/2023 0:10,Vancouver,Chicago,1.857904483,completed,9.44,9.44,Credit Card,7/18/2023 0:56,4.9
255,6971,1574,10/4/2021 22:01,10/4/2021 22:04,10/4/2021 23:03,Chicago,Toronto,13.6453453,completed,60.53,60.53,paypal,10/4/2021 23:59,3.8
256,5436,484,12/1/2021 16:44,12/1/2021 16:59,12/1/2021 17:44,San Francisco,Vancouver,0.770502193,completed,8.03,8.03,voucher,12/1/2021 18:16,4.6
257,4238,1022,4/23/2022 9:05,4/23/2022 9:13,4/23/2022 9:42,San Francisco,Calgary,9.345445959,completed,44.67,44.67,voucher,4/23/2022 10:14,4.2
258,5336,763,7/17/2023 20:30,7/17/2023 20:34,7/17/2023 21:17,Montreal,Los Angeles,14.54633576,completed,54.52,54.52,cash,7/17/2023 21:50,5
259,3798,1095,12/16/2021 20:57,12/16/2021 21:03,12/16/2021 21:08,Vancouver,Toronto,14.43448867,completed,64.8,64.8,paypal,12/16/2021 21:59,4.9
260,4710,683,2/6/2024 22:11,2/6/2024 22:17,2/6/2024 22:35,Toronto,Chicago,14.1672984,cancelled,59.77,0,voucher,2/6/2024 23:01,4.2
262,1498,1906,9/11/2024 19:44,9/11/2024 19:46,9/11/2024 20:36,Vancouver,Boston,13.99952776,completed,54.25,54.25,paypal,9/11/2024 21:17,4.7
263,2346,1298,12/21/2022 17:36,12/21/2022 17:44,12/21/2022 17:59,Montreal,San Francisco,16.6652168,completed,75.67,75.67,paypal,12/21/2022 18:50,4.4
264,8939,1499,1/18/2022 17:44,1/18/2022 17:54,1/18/2022 18:21,Calgary,Los Angeles,14.29157294,completed,62.31,62.31,voucher,1/18/2022 19:05,5
265,5264,1135,5/20/2022 10:35,5/20/2022 10:38,5/20/2022 10:54,Ottawa,San Francisco,16.64036189,completed,71.44,71.44,voucher,5/20/2022 11:13,4.4
266,5674,287,1/13/2024 7:12,1/13/2024 7:26,1/13/2024 7:51,Toronto,Montreal,3.442404961,completed,19.6,19.6,Credit Card,1/13/2024 8:26,4.4
267,8231,672,1/31/2023 0:41,1/31/2023 0:47,1/31/2023 1:31,Toronto,Vancouver,5.505362447,completed,21.86,21.86,Credit Card,1/31/2023 2:09,3.5
269,1520,530,11/28/2022 7:28,11/28/2022 7:36,11/28/2022 8:00,San Francisco,Vancouver,16.98211689,completed,66.14,66.14,paypal,11/28/2022 8:43,4
270,5999,1308,11/30/2021 17:13,11/30/2021 17:19,11/30/2021 18:13,Chicago,San Francisco,2.007033939,completed,8.82,8.82,voucher,11/30/2021 18:38,4.5
271,8666,1499,2/29/2024 18:05,2/29/2024 18:19,2/29/2024 19:10,San Francisco,Toronto,15.42868505,completed,69.02,69.02,paypal,2/29/2024 19:51,5
272,7558,244,7/8/2022 15:49,7/8/2022 15:59,7/8/2022 16:23,Ottawa,Vancouver,5.524003629,completed,21.19,21.19,Credit Card,7/8/2022 16:26,4.9
273,4742,1736,11/1/2024 2:58,11/1/2024 3:08,11/1/2024 3:26,New York,Los Angeles,17.54135236,completed,70.44,70.44,Credit Card,11/1/2024 3:45,3.7
275,1363,1790,5/8/2024 8:41,5/8/2024 8:43,5/8/2024 9:32,Boston,Boston,4.560875887,completed,17.32,17.32,voucher,5/8/2024 9:45,5
276,8539,1881,7/23/2023 10:15,7/23/2023 10:18,7/23/2023 10:50,New York,Calgary,12.55172928,cancelled,57.17,0,voucher,7/23/2023 11:30,5
277,8765,1822,9/29/2021 23:33,9/29/2021 23:46,9/30/2021 0:26,Toronto,Los Angeles,14.32885531,completed,53.98,53.98,paypal,9/30/2021 0:36,4.5
278,7863,1113,1/9/2023 5:24,1/9/2023 5:28,1/9/2023 5:33,San Francisco,Calgary,13.21659811,completed,54.66,54.66,paypal,1/9/2023 6:08,4.9
280,6695,670,7/16/2024 1:13,7/16/2024 1:24,7/16/2024 1:42,Los Angeles,Boston,16.46637752,completed,69.61,69.61,Credit Card,7/16/2024 2:20,5
281,8387,103,6/7/2021 17:12,6/7/2021 17:21,6/7/2021 18:02,Toronto,Los Angeles,1.323523929,completed,5.17,5.17,cash,6/7/2021 19:01,4.3
282,7838,386,3/31/2022 10:35,3/31/2022 10:40,3/31/2022 11:40,Montreal,Vancouver,16.8019188,cancelled,67.48,0,cash,3/31/2022 12:09,4.6
283,7852,907,2/28/2024 3:12,2/28/2024 3:19,2/28/2024 3:34,Ottawa,Montreal,16.85784235,complted,75.21,0,cash,2/28/2024 3:36,3.8
284,1070,636,12/15/2021 17:21,12/15/2021 17:25,12/15/2021 18:22,Montreal,Chicago,15.84500478,completed,67.4,67.4,cash,12/15/2021 18:46,3.7
285,9431,527,10/12/2024 11:36,10/12/2024 11:43,10/12/2024 12:28,Montreal,San Francisco,1.833049573,completed,17.36,17.36,cash,10/12/2024 13:03,3.7
286,5595,108,8/5/2023 23:12,8/5/2023 23:22,8/6/2023 0:03,Ottawa,New York,6.505772553,completed,33.27,33.27,Credit Card,8/6/2023 0:29,4.6
287,1838,99,4/7/2023 20:18,4/7/2023 20:28,4/7/2023 21:08,Los Angeles,Vancouver,16.08112642,complted,63.32,0,Credit Card,4/7/2023 21:42,4.5
288,278,1089,11/8/2024 7:10,11/8/2024 7:14,11/8/2024 8:12,Los Angeles,Chicago,1.348378839,completed,2.38,2.38,cash,11/8/2024 8:35,4.4
289,1393,1107,7/13/2023 10:44,7/13/2023 10:51,7/13/2023 11:38,Calgary,San Francisco,1.025265015,completed,10.88,10.88,paypal,7/13/2023 12:14,4.8
290,2789,1333,4/3/2022 23:16,4/3/2022 23:23,4/3/2022 23:45,Calgary,Calgary,10.82431307,completed,48.37,48.37,voucher,4/4/2022 0:25,4.4
291,7501,1194,7/30/2022 21:09,7/30/2022 21:17,7/30/2022 21:32,Calgary,Los Angeles,4.803211254,completed,25.79,25.79,paypal,7/30/2022 21:46,4.7
292,8033,673,9/14/2023 14:35,9/14/2023 14:47,9/14/2023 15:28,Los Angeles,Calgary,11.86200554,completed,43.31,43.31,Credit Card,9/14/2023 16:19,4.3
293,8493,1520,6/22/2021 16:24,6/22/2021 16:38,6/22/2021 17:20,New York,Chicago,15.70830278,completed,66.65,66.65,paypal,6/22/2021 17:24,5
294,7228,1527,6/26/2023 21:54,6/26/2023 22:02,6/26/2023 22:53,Calgary,Ottawa,11.874433,cancelled,51.58,0,cash,6/26/2023 23:38,5
295,1213,1680,8/2/2021 20:17,8/2/2021 20:22,8/2/2021 21:00,Calgary,Boston,11.09150335,complted,50.98,0,voucher,8/2/2021 21:27,4.3
297,4304,1896,5/26/2022 15:59,5/26/2022 16:12,5/26/2022 16:23,San Francisco,Boston,4.747287708,completed,28.02,28.02,cash,5/26/2022 16:57,4.3
298,2620,1072,8/31/2022 17:41,8/31/2022 17:50,8/31/2022 18:01,Toronto,Chicago,17.36736799,completed,72.79,72.79,PayPal,8/31/2022 18:39,4.7
299,487,430,4/1/2023 11:20,4/1/2023 11:29,4/1/2023 11:55,Montreal,Calgary,4.43660134,complted,27.57,0,voucher,4/1/2023 12:42,3.6
300,1343,1184,1/17/2022 18:39,1/17/2022 18:49,1/17/2022 19:25,Calgary,Toronto,12.3280351,cancelled,55.33,0,Credit Card,1/17/2022 19:30,3.7
302,9386,1291,8/7/2024 2:18,8/7/2024 2:21,8/7/2024 3:19,Toronto,Vancouver,12.78163719,completed,52.02,52.02,Credit Card,8/7/2024 3:20,4.7
303,770,759,5/6/2022 7:16,5/6/2022 7:19,5/6/2022 7:59,Montreal,Montreal,17.59106217,completed,73.28,73.28,Credit Card,5/6/2022 8:54,4.1
304,3622,1686,5/11/2024 3:55,5/11/2024 4:01,5/11/2024 4:11,Los Angeles,Calgary,13.07368238,completed,57.33,57.33,paypal,5/11/2024 5:06,5
305,339,1546,1/27/2024 10:50,1/27/2024 10:58,1/27/2024 11:50,New York,Los Angeles,5.579927175,completed,26.99,26.99,Credit Card,1/27/2024 12:27,4.7
306,6465,41,3/5/2024 1:41,3/5/2024 1:53,3/5/2024 2:05,Toronto,Ottawa,11.4208309,completed,51.53,51.53,cash,3/5/2024 2:55,4.9
308,7772,630,7/28/2021 18:50,7/28/2021 19:01,7/28/2021 20:01,Los Angeles,Los Angeles,3.678526601,completed,21.49,21.49,cash,7/28/2021 20:32,5
309,6990,87,6/11/2023 15:04,6/11/2023 15:05,6/11/2023 15:54,Calgary,Los Angeles,11.60724272,completed,54.27,54.27,Credit Card,6/11/2023 16:34,5
310,1656,1753,2/20/2023 6:40,2/20/2023 6:52,2/20/2023 7:04,New York,San Francisco,15.08693005,cancelled,63.74,0,cash,2/20/2023 7:52,4.2
311,2223,614,11/26/2021 14:32,11/26/2021 14:44,11/26/2021 15:18,Boston,Montreal,9.426224415,completed,35.23,35.23,voucher,11/26/2021 16:15,3.9
312,5624,1911,12/20/2023 0:00,12/20/2023 0:13,12/20/2023 1:08,Calgary,Vancouver,10.94237389,completed,52.84,52.84,paypal,12/20/2023 1:56,5
313,6588,287,11/22/2024 10:08,11/22/2024 10:16,11/22/2024 10:26,Boston,Los Angeles,11.12878571,completed,45.1,45.1,Credit Card,11/22/2024 10:40,4.4
314,9824,822,6/2/2023 21:37,6/2/2023 21:41,6/2/2023 21:59,Los Angeles,Boston,1.559645569,completed,7.63,7.63,cash,6/2/2023 22:33,5
316,7049,186,7/24/2022 16:14,7/24/2022 16:25,7/24/2022 16:48,Vancouver,Boston,16.52851479,completed,64.67,64.67,paypal,7/24/2022 17:18,4.9
317,5478,1763,8/23/2022 8:56,8/23/2022 9:10,8/23/2022 9:39,Boston,Ottawa,16.17433233,cancelled,63.02,0,cash,8/23/2022 10:37,4.5
318,3047,732,6/23/2022 14:33,6/23/2022 14:46,6/23/2022 14:58,Toronto,Montreal,13.91253557,completed,63.01,63.01,Credit Card,6/23/2022 15:13,4
319,6438,1959,11/21/2023 13:05,11/21/2023 13:15,11/21/2023 13:22,Chicago,Calgary,18.59147228,completed,83.26,83.26,voucher,11/21/2023 13:39,5
320,7726,996,10/10/2021 6:40,10/10/2021 6:48,10/10/2021 6:54,Chicago,Calgary,11.84336436,cancelled,49.63,0,cash,10/10/2021 7:54,4.4
322,6189,1654,1/31/2022 22:53,1/31/2022 22:58,1/31/2022 23:07,Montreal,Toronto,1.826835846,cancelled,14.6,0,voucher,1/31/2022 23:49,4.3
323,1718,1277,12/19/2023 1:55,12/19/2023 2:03,12/19/2023 2:28,Boston,Los Angeles,15.98170679,cancelled,60.58,0,voucher,12/19/2023 3:12,5
324,4909,839,7/10/2024 14:51,7/10/2024 14:56,7/10/2024 15:03,Los Angeles,Toronto,7.568319932,completed,28.61,28.61,Credit Card,7/10/2024 15:22,5
326,7973,860,11/20/2021 22:35,11/20/2021 22:42,11/20/2021 22:55,Calgary,Toronto,2.441994855,completed,7.03,7.03,Credit Card,11/20/2021 23:05,4.8
327,4247,1386,2/25/2022 8:15,2/25/2022 8:23,2/25/2022 8:35,Calgary,Ottawa,18.15651136,completed,82.57,82.57,Credit Card,2/25/2022 9:24,4.6
328,5194,1627,11/25/2021 10:06,11/25/2021 10:21,11/25/2021 10:27,Ottawa,Montreal,8.543875129,completed,41.35,41.35,voucher,11/25/2021 10:50,4.3
329,736,857,2/9/2023 10:00,2/9/2023 10:07,2/9/2023 10:28,Ottawa,New York,6.499558825,completed,24.64,24.64,cash,2/9/2023 11:27,4.1
330,2837,1036,4/14/2023 13:11,4/14/2023 13:24,4/14/2023 14:23,San Francisco,Ottawa,2.957734226,completed,12.23,12.23,voucher,4/14/2023 15:05,5
331,4418,1785,5/12/2022 22:46,5/12/2022 22:59,5/12/2022 23:26,Toronto,Boston,12.76920974,completed,49.53,49.53,cash,5/13/2022 0:08,4.5
332,5385,1102,3/8/2024 22:26,3/8/2024 22:41,3/8/2024 23:15,Chicago,Vancouver,15.19877714,completed,61.29,61.29,paypal,3/8/2024 23:43,3.1
333,4357,1820,11/2/2021 7:45,11/2/2021 7:46,11/2/2021 8:32,Montreal,Calgary,16.20540097,completed,61.44,61.44,voucher,11/2/2021 8:35,4
334,1964,1616,6/14/2021 3:13,6/14/2021 3:26,6/14/2021 3:55,San Francisco,New York,9.351659687,completed,41.08,41.08,paypal,6/14/2021 4:15,5
335,3413,1210,2/22/2023 17:53,2/22/2023 18:06,2/22/2023 18:44,Toronto,Calgary,15.10557123,completed,64.49,64.49,paypal,2/22/2023 19:22,5
336,8985,963,11/20/2022 11:13,11/20/2022 11:24,11/20/2022 12:16,Los Angeles,Calgary,9.730697056,completed,43.51,43.51,cash,11/20/2022 12:59,4.6
337,3835,440,9/21/2022 16:25,9/21/2022 16:30,9/21/2022 17:23,Vancouver,Vancouver,5.555072266,completed,18.58,18.58,Credit Card,9/21/2022 18:07,4.5
338,4114,194,12/28/2021 6:01,12/28/2021 6:13,12/28/2021 6:18,Ottawa,New York,8.904271316,completed,43.16,43.16,paypal,12/28/2021 6:50,3.9
339,1847,1930,6/27/2022 7:38,6/27/2022 7:42,6/27/2022 8:19,Montreal,New York,1.646637752,completed,8.5,8.5,Credit Card,6/27/2022 8:22,5
340,2093,811,7/26/2021 23:33,7/26/2021 23:39,7/27/2021 0:00,Chicago,New York,13.68884139,completed,60.08,60.08,Credit Card,7/27/2021 0:42,4.4
341,1112,1342,8/9/2024 8:42,8/9/2024 8:45,8/9/2024 9:45,Boston,Toronto,14.62090049,cancelled,58.53,0,voucher,8/9/2024 9:57,4.5
342,5835,923,12/19/2022 10:05,12/19/2022 10:08,12/19/2022 10:13,San Francisco,San Francisco,10.31478743,cancelled,51.34,0,voucher,12/19/2022 10:31,4.6
343,928,1449,12/9/2023 2:19,12/9/2023 2:27,12/9/2023 3:16,Ottawa,San Francisco,16.65278934,completed,64.93,64.93,paypal,12/9/2023 4:09,5
344,3525,327,2/25/2022 13:16,2/25/2022 13:22,2/25/2022 14:16,Boston,Calgary,9.43865187,completed,40.36,40.36,cash,2/25/2022 14:44,5
345,975,1273,1/20/2023 21:09,1/20/2023 21:21,1/20/2023 22:05,San Francisco,Toronto,9.326804777,cancelled,37.95,0,paypal,1/20/2023 22:50,4
346,2367,296,3/12/2024 2:22,3/12/2024 2:27,3/12/2024 3:06,Vancouver,New York,16.11219506,completed,64.75,64.75,paypal,3/12/2024 4:02,4.2
347,9143,973,8/23/2021 14:33,8/23/2021 14:45,8/23/2021 15:14,San Francisco,Ottawa,8.804851678,completed,32.32,32.32,Credit Card,8/23/2021 15:21,4.9
348,3004,364,8/3/2022 17:41,8/3/2022 17:43,8/3/2022 18:19,San Francisco,Chicago,4.163197336,cancelled,14.38,0,cash,8/3/2022 18:44,4.7
349,230,543,7/17/2024 1:26,7/17/2024 1:41,7/17/2024 2:30,Boston,Chicago,10.84916798,completed,45.99,45.99,Credit Card,7/17/2024 2:33,4.8
350,1768,1093,7/10/2024 22:22,7/10/2024 22:32,7/10/2024 22:40,New York,Boston,12.24104291,completed,52.54,52.54,paypal,7/10/2024 23:36,4.9
